cust_number,due_date,clear_date,date_diff(cd-dd)
200777735,22-01-2019,22-01-2019,0
200777735,19-01-2019,22-01-2019,3
200778355,18-01-2019,22-01-2019,4
200780383,19-01-2019,22-01-2019,3
200780383,18-01-2019,22-01-2019,4
200780383,17-01-2019,22-01-2019,5
200784489,19-01-2019,22-01-2019,3
200792734,23-01-2019,22-01-2019,-1
200792734,23-01-2019,22-01-2019,-1
200793088,22-01-2019,22-01-2019,0
200793568,22-01-2019,22-01-2019,0
200793568,18-01-2019,22-01-2019,4
200793568,19-01-2019,22-01-2019,3
200794332,19-01-2019,22-01-2019,3
200794332,20-01-2019,22-01-2019,2
200794332,19-01-2019,22-01-2019,3
200794332,22-01-2019,22-01-2019,0
200794332,22-01-2019,22-01-2019,0
200795490,18-01-2019,22-01-2019,4
200797452,18-01-2019,22-01-2019,4
200797452,19-01-2019,22-01-2019,3
200799367,18-01-2019,22-01-2019,4
200799367,22-01-2019,22-01-2019,0
200799538,22-01-2019,22-01-2019,0
200820380,19-01-2019,22-01-2019,3
200875006,22-01-2019,22-01-2019,0
200875006,20-01-2019,22-01-2019,2
200879892,24-01-2019,22-01-2019,-2
200881076,19-01-2019,22-01-2019,3
200915438,20-01-2019,22-01-2019,2
200920735,18-01-2019,22-01-2019,4
200920735,18-01-2019,22-01-2019,4
200920735,20-01-2019,22-01-2019,2
200936373,19-01-2019,22-01-2019,3
200936373,22-01-2019,22-01-2019,0
200974851,19-01-2019,22-01-2019,3
100000217,25-01-2019,23-01-2019,-2
100006311,26-01-2019,23-01-2019,-3
100033558,19-02-2019,23-01-2019,-27
140103335,29-01-2019,23-01-2019,-6
140103335,29-01-2019,23-01-2019,-6
140104249,24-12-2018,23-01-2019,30
140104429,18-01-2019,23-01-2019,5
140104472,18-01-2019,23-01-2019,5
140106181,18-01-2019,23-01-2019,5
200048886,24-01-2019,23-01-2019,-1
200126819,24-01-2019,23-01-2019,-1
200186937,02-02-2019,23-01-2019,-10
200223640,23-01-2019,23-01-2019,0
200331749,25-01-2019,23-01-2019,-2
200337148,23-01-2019,23-01-2019,0
200418007,22-01-2019,23-01-2019,1
200418007,19-01-2019,23-01-2019,4
200434439,22-01-2019,23-01-2019,1
200571849,23-01-2019,23-01-2019,0
200573068,23-01-2019,23-01-2019,0
200696090,29-01-2019,23-01-2019,-6
200705089,23-01-2019,23-01-2019,0
200705742,28-01-2019,23-01-2019,-5
200705742,23-01-2019,23-01-2019,0
200705742,23-01-2019,23-01-2019,0
200706844,21-01-2019,23-01-2019,2
200706844,18-01-2019,23-01-2019,5
200706844,19-01-2019,23-01-2019,4
200706844,22-01-2019,23-01-2019,1
200706844,17-01-2019,23-01-2019,6
200706844,18-01-2019,23-01-2019,5
200707822,23-01-2019,23-01-2019,0
200708411,23-01-2019,23-01-2019,0
200711029,23-01-2019,23-01-2019,0
200729942,22-01-2019,23-01-2019,1
200737918,25-01-2019,23-01-2019,-2
200739006,20-01-2019,23-01-2019,3
200739941,25-01-2019,23-01-2019,-2
200742791,23-01-2019,23-01-2019,0
200744019,21-01-2019,23-01-2019,2
200744019,21-01-2019,23-01-2019,2
200752302,23-01-2019,23-01-2019,0
200752302,19-01-2019,23-01-2019,4
200759082,20-01-2019,23-01-2019,3
200759878,22-01-2019,23-01-2019,1
200761734,21-01-2019,23-01-2019,2
200761734,23-01-2019,23-01-2019,0
200761734,24-01-2019,23-01-2019,-1
200761734,24-01-2019,23-01-2019,-1
200761734,24-01-2019,23-01-2019,-1
200762301,24-01-2019,23-01-2019,-1
200762301,21-01-2019,23-01-2019,2
200762301,24-01-2019,23-01-2019,-1
200762301,23-01-2019,23-01-2019,0
200762301,23-01-2019,23-01-2019,0
200762301,23-01-2019,23-01-2019,0
200762301,22-01-2019,23-01-2019,1
200762301,22-01-2019,23-01-2019,1
200769623,21-01-2019,23-01-2019,2
200769623,28-01-2019,23-01-2019,-5
200769623,28-01-2019,23-01-2019,-5
200769623,28-01-2019,23-01-2019,-5
200769623,22-01-2019,23-01-2019,1
200769623,28-01-2019,23-01-2019,-5
200769623,28-01-2019,23-01-2019,-5
200769623,28-01-2019,23-01-2019,-5
200769623,28-01-2019,23-01-2019,-5
200769623,28-01-2019,23-01-2019,-5
200769623,28-01-2019,23-01-2019,-5
200769623,27-01-2019,23-01-2019,-4
200769623,26-01-2019,23-01-2019,-3
200769623,28-01-2019,23-01-2019,-5
200769623,27-01-2019,23-01-2019,-4
200769623,28-01-2019,23-01-2019,-5
200769623,22-01-2019,23-01-2019,1
200769623,28-01-2019,23-01-2019,-5
200769623,21-01-2019,23-01-2019,2
200772670,23-01-2019,23-01-2019,0
200772670,24-01-2019,23-01-2019,-1
200772670,22-01-2019,23-01-2019,1
200774000,23-01-2019,23-01-2019,0
200774000,23-01-2019,23-01-2019,0
200780383,22-01-2019,23-01-2019,1
200780383,19-01-2019,23-01-2019,4
200780383,23-01-2019,23-01-2019,0
200780383,22-01-2019,23-01-2019,1
200782669,21-01-2019,23-01-2019,2
200782772,22-01-2019,23-01-2019,1
200790107,23-01-2019,23-01-2019,0
200790710,17-01-2019,23-01-2019,6
200792293,23-01-2019,23-01-2019,0
200792734,24-01-2019,23-01-2019,-1
200793568,17-01-2019,23-01-2019,6
200793568,23-01-2019,23-01-2019,0
200794332,22-01-2019,23-01-2019,1
200794332,22-01-2019,23-01-2019,1
200794332,24-01-2019,23-01-2019,-1
200794332,23-01-2019,23-01-2019,0
200794332,23-01-2019,23-01-2019,0
200799342,23-01-2019,23-01-2019,0
200799367,23-01-2019,23-01-2019,0
200799367,18-01-2019,23-01-2019,5
200799367,18-01-2019,23-01-2019,5
200799367,23-01-2019,23-01-2019,0
200799538,23-01-2019,23-01-2019,0
200865666,18-01-2019,23-01-2019,5
200900212,01-02-2019,23-01-2019,-9
200909198,25-01-2019,23-01-2019,-2
200936373,22-01-2019,23-01-2019,1
200956366,24-01-2019,23-01-2019,-1
200965912,23-01-2019,23-01-2019,0
200974851,18-01-2019,23-01-2019,5
200974851,23-01-2019,23-01-2019,0
100001196,23-01-2019,24-01-2019,1
100012836,24-01-2019,24-01-2019,0
100031704,24-01-2019,24-01-2019,0
140104225,01-02-2019,24-01-2019,-8
200078795,24-01-2019,24-01-2019,0
200148860,20-01-2019,24-01-2019,4
200148860,23-01-2019,24-01-2019,1
200290370,23-01-2019,24-01-2019,1
200331749,23-01-2019,24-01-2019,1
200331749,23-01-2019,24-01-2019,1
200610381,25-01-2019,24-01-2019,-1
200704045,24-01-2019,24-01-2019,0
200704858,24-01-2019,24-01-2019,0
200705742,24-01-2019,24-01-2019,0
200705742,24-01-2019,24-01-2019,0
200706844,24-01-2019,24-01-2019,0
200707005,24-01-2019,24-01-2019,0
200726979,24-01-2019,24-01-2019,0
200726979,24-01-2019,24-01-2019,0
200729828,23-01-2019,24-01-2019,1
200729828,22-01-2019,24-01-2019,2
200729942,23-01-2019,24-01-2019,1
200739534,25-01-2019,24-01-2019,-1
200743123,24-01-2019,24-01-2019,0
200744019,24-01-2019,24-01-2019,0
200744019,23-01-2019,24-01-2019,1
200744019,24-01-2019,24-01-2019,0
200744019,24-01-2019,24-01-2019,0
200744019,18-01-2019,24-01-2019,6
200748108,24-01-2019,24-01-2019,0
200749782,24-01-2019,24-01-2019,0
200759082,24-01-2019,24-01-2019,0
200759878,23-01-2019,24-01-2019,1
200761734,26-01-2019,24-01-2019,-2
200762301,24-01-2019,24-01-2019,0
200762301,24-01-2019,24-01-2019,0
200762301,25-01-2019,24-01-2019,-1
200763229,17-01-2019,24-01-2019,7
200769369,24-01-2019,24-01-2019,0
200769623,21-01-2019,24-01-2019,3
200769623,29-01-2019,24-01-2019,-5
200769623,29-01-2019,24-01-2019,-5
200769623,29-01-2019,24-01-2019,-5
200769623,22-01-2019,24-01-2019,2
200769623,29-01-2019,24-01-2019,-5
200769623,23-01-2019,24-01-2019,1
200769623,23-01-2019,24-01-2019,1
200769623,24-01-2019,24-01-2019,0
200769623,22-01-2019,24-01-2019,2
200769623,22-01-2019,24-01-2019,2
200769623,29-01-2019,24-01-2019,-5
200769623,28-01-2019,24-01-2019,-4
200771157,24-01-2019,24-01-2019,0
200772670,23-01-2019,24-01-2019,1
200772670,24-01-2019,24-01-2019,0
200776463,24-01-2019,24-01-2019,0
200778870,17-01-2019,24-01-2019,7
200780383,23-01-2019,24-01-2019,1
200780383,24-01-2019,24-01-2019,0
200780383,23-01-2019,24-01-2019,1
200780383,24-01-2019,24-01-2019,0
200790710,23-01-2019,24-01-2019,1
200792200,23-01-2019,24-01-2019,1
200792734,25-01-2019,24-01-2019,-1
200793513,24-01-2019,24-01-2019,0
200794332,25-01-2019,24-01-2019,-1
200794332,25-01-2019,24-01-2019,-1
200794332,25-01-2019,24-01-2019,-1
200794332,25-01-2019,24-01-2019,-1
200799367,24-01-2019,24-01-2019,0
200822900,17-01-2019,24-01-2019,7
200879892,01-02-2019,24-01-2019,-8
200948253,30-01-2019,24-01-2019,-6
100001452,27-01-2019,25-01-2019,-2
100031704,25-01-2019,25-01-2019,0
100031704,26-01-2019,25-01-2019,-1
140104225,24-01-2019,25-01-2019,1
140104225,24-01-2019,25-01-2019,1
140104409,21-01-2019,25-01-2019,4
140104423,27-01-2019,25-01-2019,-2
140104429,25-01-2019,25-01-2019,0
140104429,25-01-2019,25-01-2019,0
140104429,25-01-2019,25-01-2019,0
140104440,26-01-2019,25-01-2019,-1
140106408,14-01-2019,25-01-2019,11
140106408,12-01-2019,25-01-2019,13
140106408,12-01-2019,25-01-2019,13
140106408,16-01-2019,25-01-2019,9
140106408,20-01-2019,25-01-2019,5
140106408,17-01-2019,25-01-2019,8
140106408,20-01-2019,25-01-2019,5
140106408,17-01-2019,25-01-2019,8
200078795,26-01-2019,25-01-2019,-1
200148860,25-01-2019,25-01-2019,0
200337148,25-01-2019,25-01-2019,0
200341093,17-01-2019,25-01-2019,8
200357714,24-01-2019,25-01-2019,1
200396637,22-02-2019,25-01-2019,-28
200396637,22-02-2019,25-01-2019,-28
200396637,22-02-2019,25-01-2019,-28
200396637,22-02-2019,25-01-2019,-28
200418007,25-01-2019,25-01-2019,0
200561861,26-01-2019,25-01-2019,-1
200561861,26-01-2019,25-01-2019,-1
200561861,27-01-2019,25-01-2019,-2
200704858,25-01-2019,25-01-2019,0
200704858,25-01-2019,25-01-2019,0
200704858,25-01-2019,25-01-2019,0
200705089,25-01-2019,25-01-2019,0
200705742,30-01-2019,25-01-2019,-5
200705742,25-01-2019,25-01-2019,0
200705742,13-02-2019,25-01-2019,-19
200714710,25-01-2019,25-01-2019,0
200719300,17-01-2019,25-01-2019,8
200729290,24-01-2019,25-01-2019,1
200729942,19-01-2019,25-01-2019,6
200736337,24-01-2019,25-01-2019,1
200736337,24-01-2019,25-01-2019,1
200736337,24-01-2019,25-01-2019,1
200739534,25-01-2019,25-01-2019,0
200739534,26-01-2019,25-01-2019,-1
200749225,25-01-2019,25-01-2019,0
200752302,25-01-2019,25-01-2019,0
200755701,25-01-2019,25-01-2019,0
200756072,24-01-2019,25-01-2019,1
200759878,20-01-2019,25-01-2019,5
200760666,22-01-2019,25-01-2019,3
200760666,22-01-2019,25-01-2019,3
200761734,26-01-2019,25-01-2019,-1
200761734,26-01-2019,25-01-2019,-1
200762301,26-01-2019,25-01-2019,-1
200762301,25-01-2019,25-01-2019,0
200762301,25-01-2019,25-01-2019,0
200762301,25-01-2019,25-01-2019,0
200769623,29-01-2019,25-01-2019,-4
200769623,30-01-2019,25-01-2019,-5
200769623,16-01-2019,25-01-2019,9
200769623,29-01-2019,25-01-2019,-4
200769623,25-01-2019,25-01-2019,0
200769623,23-01-2019,25-01-2019,2
200769623,29-01-2019,25-01-2019,-4
200769623,29-01-2019,25-01-2019,-4
200769623,30-01-2019,25-01-2019,-5
200769623,29-01-2019,25-01-2019,-4
200769623,29-01-2019,25-01-2019,-4
200769623,30-01-2019,25-01-2019,-5
200769623,30-01-2019,25-01-2019,-5
200769623,30-01-2019,25-01-2019,-5
200769623,29-01-2019,25-01-2019,-4
200769623,23-01-2019,25-01-2019,2
200769623,24-01-2019,25-01-2019,1
200769623,30-01-2019,25-01-2019,-5
200769623,30-01-2019,25-01-2019,-5
200769623,29-01-2019,25-01-2019,-4
200769623,30-01-2019,25-01-2019,-5
200769623,30-01-2019,25-01-2019,-5
200770567,29-01-2019,25-01-2019,-4
200772595,23-01-2019,25-01-2019,2
200772670,25-01-2019,25-01-2019,0
200772670,27-01-2019,25-01-2019,-2
200774000,26-01-2019,25-01-2019,-1
200776463,25-01-2019,25-01-2019,0
200777735,26-01-2019,25-01-2019,-1
200778870,23-01-2019,25-01-2019,2
200782669,24-01-2019,25-01-2019,1
200789077,22-01-2019,25-01-2019,3
200793000,22-01-2019,25-01-2019,3
200793568,24-01-2019,25-01-2019,1
200793568,25-01-2019,25-01-2019,0
200794332,26-01-2019,25-01-2019,-1
200794332,26-01-2019,25-01-2019,-1
200794332,26-01-2019,25-01-2019,-1
200797452,23-01-2019,25-01-2019,2
200797452,23-01-2019,25-01-2019,2
200799367,24-01-2019,25-01-2019,1
200895843,22-01-2019,25-01-2019,3
100006311,29-01-2019,26-01-2019,-3
200472708,25-01-2019,26-01-2019,1
200739006,27-01-2019,26-01-2019,-1
100030443,25-01-2019,28-01-2019,3
100036760,27-01-2019,28-01-2019,1
100043892,18-01-2019,28-01-2019,10
140104423,28-01-2019,28-01-2019,0
140104429,20-01-2019,28-01-2019,8
140104429,21-01-2019,28-01-2019,7
140104429,28-01-2019,28-01-2019,0
140104429,17-01-2019,28-01-2019,11
140104429,27-01-2019,28-01-2019,1
140104429,30-01-2019,28-01-2019,-2
140105785,25-01-2019,28-01-2019,3
140105785,26-01-2019,28-01-2019,2
140105785,26-01-2019,28-01-2019,2
140106293,28-01-2019,28-01-2019,0
200014556,23-01-2019,28-01-2019,5
200020431,23-01-2019,28-01-2019,5
200020431,26-01-2019,28-01-2019,2
200020431,23-01-2019,28-01-2019,5
200020431,26-01-2019,28-01-2019,2
200207008,27-01-2019,28-01-2019,1
200230690,26-01-2019,28-01-2019,2
200230690,26-01-2019,28-01-2019,2
200274078,10-02-2019,28-01-2019,-13
200331749,25-01-2019,28-01-2019,3
200353024,26-01-2019,28-01-2019,2
200353024,26-01-2019,28-01-2019,2
200353024,23-01-2019,28-01-2019,5
200353024,26-01-2019,28-01-2019,2
200353024,26-01-2019,28-01-2019,2
200407025,27-01-2019,28-01-2019,1
200416837,23-01-2019,28-01-2019,5
200418007,25-01-2019,28-01-2019,3
200466603,26-01-2019,28-01-2019,2
200526831,24-01-2019,28-01-2019,4
200555117,22-01-2019,28-01-2019,6
200571849,25-01-2019,28-01-2019,3
200592182,23-01-2019,28-01-2019,5
200592182,26-01-2019,28-01-2019,2
200592182,26-01-2019,28-01-2019,2
200661137,28-01-2019,28-01-2019,0
200696090,29-01-2019,28-01-2019,-1
200700919,27-01-2019,28-01-2019,1
200704045,28-01-2019,28-01-2019,0
200704045,26-01-2019,28-01-2019,2
200704045,27-01-2019,28-01-2019,1
200704045,26-01-2019,28-01-2019,2
200704045,26-01-2019,28-01-2019,2
200704858,27-01-2019,28-01-2019,1
200705372,28-01-2019,28-01-2019,0
200706844,28-01-2019,28-01-2019,0
200707005,27-01-2019,28-01-2019,1
200707005,28-01-2019,28-01-2019,0
200707005,28-01-2019,28-01-2019,0
200707822,26-01-2019,28-01-2019,2
200721222,26-01-2019,28-01-2019,2
200722444,26-01-2019,28-01-2019,2
200722444,26-01-2019,28-01-2019,2
200722444,22-01-2019,28-01-2019,6
200726979,26-01-2019,28-01-2019,2
200726979,26-01-2019,28-01-2019,2
200726979,26-01-2019,28-01-2019,2
200726979,27-01-2019,28-01-2019,1
200726979,26-01-2019,28-01-2019,2
200726979,26-01-2019,28-01-2019,2
200726979,26-01-2019,28-01-2019,2
200726979,26-01-2019,28-01-2019,2
200726979,26-01-2019,28-01-2019,2
200726979,26-01-2019,28-01-2019,2
200726979,26-01-2019,28-01-2019,2
200726979,26-01-2019,28-01-2019,2
200726979,26-01-2019,28-01-2019,2
200726979,27-01-2019,28-01-2019,1
200726979,26-01-2019,28-01-2019,2
200726979,26-01-2019,28-01-2019,2
200726979,26-01-2019,28-01-2019,2
200726979,26-01-2019,28-01-2019,2
200726979,26-01-2019,28-01-2019,2
200726979,26-01-2019,28-01-2019,2
200726979,26-01-2019,28-01-2019,2
200726979,26-01-2019,28-01-2019,2
200726979,28-01-2019,28-01-2019,0
200726979,26-01-2019,28-01-2019,2
200726979,26-01-2019,28-01-2019,2
200726979,26-01-2019,28-01-2019,2
200726979,26-01-2019,28-01-2019,2
200726979,26-01-2019,28-01-2019,2
200726979,26-01-2019,28-01-2019,2
200726979,26-01-2019,28-01-2019,2
200726979,27-01-2019,28-01-2019,1
200726979,26-01-2019,28-01-2019,2
200726979,26-01-2019,28-01-2019,2
200726979,26-01-2019,28-01-2019,2
200726979,26-01-2019,28-01-2019,2
200726979,27-01-2019,28-01-2019,1
200726979,26-01-2019,28-01-2019,2
200726979,26-01-2019,28-01-2019,2
200726979,26-01-2019,28-01-2019,2
200726979,28-01-2019,28-01-2019,0
200729290,27-01-2019,28-01-2019,1
200729942,22-01-2019,28-01-2019,6
200729942,23-01-2019,28-01-2019,5
200736337,26-01-2019,28-01-2019,2
200742791,27-01-2019,28-01-2019,1
200743123,26-01-2019,28-01-2019,2
200743123,28-01-2019,28-01-2019,0
200743996,27-01-2019,28-01-2019,1
200750051,25-01-2019,28-01-2019,3
200750051,23-01-2019,28-01-2019,5
200751137,26-01-2019,28-01-2019,2
200752302,26-01-2019,28-01-2019,2
200759082,25-01-2019,28-01-2019,3
200759878,23-01-2019,28-01-2019,5
200759878,27-01-2019,28-01-2019,1
200759878,26-01-2019,28-01-2019,2
200759878,26-01-2019,28-01-2019,2
200759878,24-01-2019,28-01-2019,4
200759878,23-01-2019,28-01-2019,5
200762301,26-01-2019,28-01-2019,2
200762301,27-01-2019,28-01-2019,1
200764795,25-01-2019,28-01-2019,3
200764795,24-01-2019,28-01-2019,4
200769369,28-01-2019,28-01-2019,0
200769623,30-01-2019,28-01-2019,-2
200769623,31-01-2019,28-01-2019,-3
200769623,01-02-2019,28-01-2019,-4
200769623,01-02-2019,28-01-2019,-4
200769623,01-02-2019,28-01-2019,-4
200769623,24-01-2019,28-01-2019,4
200769623,01-02-2019,28-01-2019,-4
200769623,01-02-2019,28-01-2019,-4
200769623,26-01-2019,28-01-2019,2
200769623,25-01-2019,28-01-2019,3
200769623,31-01-2019,28-01-2019,-3
200769623,31-01-2019,28-01-2019,-3
200769623,01-02-2019,28-01-2019,-4
200769623,31-01-2019,28-01-2019,-3
200769623,31-01-2019,28-01-2019,-3
200769623,25-01-2019,28-01-2019,3
200769623,31-01-2019,28-01-2019,-3
200769623,26-01-2019,28-01-2019,2
200769623,31-01-2019,28-01-2019,-3
200769623,31-01-2019,28-01-2019,-3
200769623,26-01-2019,28-01-2019,2
200769623,01-02-2019,28-01-2019,-4
200769623,31-01-2019,28-01-2019,-3
200769623,31-01-2019,28-01-2019,-3
200769623,25-01-2019,28-01-2019,3
200769623,30-01-2019,28-01-2019,-2
200769623,31-01-2019,28-01-2019,-3
200769623,01-02-2019,28-01-2019,-4
200769623,01-02-2019,28-01-2019,-4
200769623,01-02-2019,28-01-2019,-4
200769623,01-02-2019,28-01-2019,-4
200769623,01-02-2019,28-01-2019,-4
200769623,01-02-2019,28-01-2019,-4
200769623,26-01-2019,28-01-2019,2
200769623,31-01-2019,28-01-2019,-3
200769623,23-01-2019,28-01-2019,5
200769623,31-01-2019,28-01-2019,-3
200769623,01-02-2019,28-01-2019,-4
200769623,01-02-2019,28-01-2019,-4
200769623,01-02-2019,28-01-2019,-4
200769623,31-01-2019,28-01-2019,-3
200769623,31-01-2019,28-01-2019,-3
200769623,30-01-2019,28-01-2019,-2
200769623,31-01-2019,28-01-2019,-3
200769623,01-02-2019,28-01-2019,-4
200769623,30-01-2019,28-01-2019,-2
200769623,31-01-2019,28-01-2019,-3
200769623,01-02-2019,28-01-2019,-4
200769623,01-02-2019,28-01-2019,-4
200769623,01-02-2019,28-01-2019,-4
200772595,26-01-2019,28-01-2019,2
200772595,25-01-2019,28-01-2019,3
200772595,27-01-2019,28-01-2019,1
200772670,28-01-2019,28-01-2019,0
200772670,26-01-2019,28-01-2019,2
200772670,26-01-2019,28-01-2019,2
200773364,26-01-2019,28-01-2019,2
200776463,27-01-2019,28-01-2019,1
200776463,27-01-2019,28-01-2019,1
200779906,26-01-2019,28-01-2019,2
200780383,25-01-2019,28-01-2019,3
200781803,28-01-2019,28-01-2019,0
200781803,28-01-2019,28-01-2019,0
200782001,23-01-2019,28-01-2019,5
200782001,30-01-2019,28-01-2019,-2
200792734,29-01-2019,28-01-2019,-1
200794332,29-01-2019,28-01-2019,-1
200799367,25-01-2019,28-01-2019,3
200799367,25-01-2019,28-01-2019,3
200803720,26-01-2019,28-01-2019,2
200803720,26-01-2019,28-01-2019,2
200803720,23-01-2019,28-01-2019,5
200854853,21-01-2019,28-01-2019,7
200875006,27-01-2019,28-01-2019,1
200900909,25-01-2019,28-01-2019,3
200900909,25-01-2019,28-01-2019,3
200900909,26-01-2019,28-01-2019,2
200915438,26-01-2019,28-01-2019,2
200920735,24-01-2019,28-01-2019,4
140104472,17-01-2019,29-01-2019,12
200094171,22-01-2019,29-01-2019,7
200152991,24-01-2019,29-01-2019,5
200152991,29-01-2019,29-01-2019,0
200337148,29-01-2019,29-01-2019,0
200337148,29-01-2019,29-01-2019,0
200387798,26-01-2019,29-01-2019,3
200418007,26-01-2019,29-01-2019,3
200418007,29-01-2019,29-01-2019,0
200435191,03-02-2019,29-01-2019,-5
200435191,23-01-2019,29-01-2019,6
200493614,31-01-2019,29-01-2019,-2
200515231,30-01-2019,29-01-2019,-1
200571849,31-01-2019,29-01-2019,-2
200700919,30-01-2019,29-01-2019,-1
200704858,03-02-2019,29-01-2019,-5
200705372,29-01-2019,29-01-2019,0
200705742,29-01-2019,29-01-2019,0
200705742,29-01-2019,29-01-2019,0
200705742,17-02-2019,29-01-2019,-19
200705742,03-02-2019,29-01-2019,-5
200705742,03-02-2019,29-01-2019,-5
200707741,26-01-2019,29-01-2019,3
200707822,29-01-2019,29-01-2019,0
200707822,29-01-2019,29-01-2019,0
200707822,29-01-2019,29-01-2019,0
200712187,29-01-2019,29-01-2019,0
200714710,23-01-2019,29-01-2019,6
200725421,18-01-2019,29-01-2019,11
200726979,29-01-2019,29-01-2019,0
200726979,29-01-2019,29-01-2019,0
200726979,29-01-2019,29-01-2019,0
200726979,29-01-2019,29-01-2019,0
200726979,29-01-2019,29-01-2019,0
200726979,29-01-2019,29-01-2019,0
200726979,29-01-2019,29-01-2019,0
200726979,29-01-2019,29-01-2019,0
200726979,29-01-2019,29-01-2019,0
200726979,29-01-2019,29-01-2019,0
200742521,29-01-2019,29-01-2019,0
200744019,25-01-2019,29-01-2019,4
200744019,27-01-2019,29-01-2019,2
200744019,25-01-2019,29-01-2019,4
200744019,25-01-2019,29-01-2019,4
200744019,27-01-2019,29-01-2019,2
200744019,25-01-2019,29-01-2019,4
200744019,26-01-2019,29-01-2019,3
200744019,26-01-2019,29-01-2019,3
200744019,27-01-2019,29-01-2019,2
200744019,27-01-2019,29-01-2019,2
200744707,31-01-2019,29-01-2019,-2
200752302,29-01-2019,29-01-2019,0
200755701,28-01-2019,29-01-2019,1
200759878,29-01-2019,29-01-2019,0
200759878,29-01-2019,29-01-2019,0
200759878,28-01-2019,29-01-2019,1
200759878,28-01-2019,29-01-2019,1
200761734,29-01-2019,29-01-2019,0
200761734,30-01-2019,29-01-2019,-1
200762301,29-01-2019,29-01-2019,0
200762301,30-01-2019,29-01-2019,-1
200762301,29-01-2019,29-01-2019,0
200762301,29-01-2019,29-01-2019,0
200765011,27-01-2019,29-01-2019,2
200769556,07-02-2019,29-01-2019,-9
200769623,29-01-2019,29-01-2019,0
200769623,28-01-2019,29-01-2019,1
200769623,02-02-2019,29-01-2019,-4
200769623,03-02-2019,29-01-2019,-5
200769623,02-02-2019,29-01-2019,-4
200769623,02-02-2019,29-01-2019,-4
200769623,02-02-2019,29-01-2019,-4
200769623,03-02-2019,29-01-2019,-5
200769623,02-02-2019,29-01-2019,-4
200769623,28-01-2019,29-01-2019,1
200769623,01-02-2019,29-01-2019,-3
200769623,02-02-2019,29-01-2019,-4
200769623,03-02-2019,29-01-2019,-5
200769623,02-02-2019,29-01-2019,-4
200769623,01-02-2019,29-01-2019,-3
200769623,02-02-2019,29-01-2019,-4
200769623,02-02-2019,29-01-2019,-4
200769623,02-02-2019,29-01-2019,-4
200769623,02-02-2019,29-01-2019,-4
200769623,27-01-2019,29-01-2019,2
200769623,02-02-2019,29-01-2019,-4
200769623,31-01-2019,29-01-2019,-2
200769623,27-01-2019,29-01-2019,2
200769623,03-02-2019,29-01-2019,-5
200769623,03-02-2019,29-01-2019,-5
200769623,03-02-2019,29-01-2019,-5
200769623,31-01-2019,29-01-2019,-2
200769623,02-02-2019,29-01-2019,-4
200769623,03-02-2019,29-01-2019,-5
200769623,02-02-2019,29-01-2019,-4
200769623,03-02-2019,29-01-2019,-5
200769623,02-02-2019,29-01-2019,-4
200769623,02-02-2019,29-01-2019,-4
